Vagueness	TimePressure	V3scld	acc	sdbid3scld	Ntrial
Vague	High	0.662295081967213	50	0.0218305839950144	12
Vague	High	0.663934426229508	33.3333333333333	0.44325496266573	15
Vague	High	0.666666666666667	77.4647887323944	0.779313539872584	71
Vague	High	0.672566371681416	64.2857142857143	0.227406653359387	14
Vague	High	0.682634730538922	37.5	0.0431802547959759	8
Vague	High	0.689320388349514	78.5714285714286	0.267886111153073	14
Vague	High	0.69047619047619	60	0.173078358698507	15
Vague	High	0.69811320754717	69.2307692307692	0.0398184903841144	13
Vague	High	0.705882352941177	63.6363636363636	0.130591631927693	44
Vague	High	0.706840390879479	66.6666666666667	0.065821691927156	6
Vague	High	0.71244635193133	54.5454545454545	0.121417009400393	11
Vague	High	0.722222222222222	60	0.0962250448649376	15
Vague	High	0.731707317073171	50	0.140817138826738	14
Vague	High	0.738993710691824	84.6153846153846	0.0181556688424411	13
Vague	High	0.75	57.1428571428571	0.695970545353753	14
Vague	High	0.755980861244019	55.5555555555556	0.393519460557122	9
Vague	High	0.761780104712042	73.3333333333333	0.358352008279107	15
Vague	High	0.785714285714286	71.4285714285714	0.0929791628084125	14
Vague	High	0.79047619047619	80	0.0535229057145631	15
Vague	High	0.795454545454545	78.5714285714286	0.190602206445593	14
Vague	High	0.80327868852459	58.3333333333333	0.22317571428046	12
Vague	High	0.804444444444445	81.8181818181818	0.373368605035744	11
Vague	High	0.815533980582524	92.3076923076923	0.200464474640111	13
Vague	High	0.818604651162791	73.3333333333333	0.108615689228757	15
Vague	High	0.82089552238806	53.3333333333333	0.0727691665488063	15
Vague	High	0.823529411764706	50	0.212091251497882	12
Vague	High	0.833333333333333	65.9090909090909	0.264989228819993	44
Vague	High	0.858369098712446	46.1538461538462	0.00247789815102847	13
Vague	High	0.865957446808511	75	0.185537933404887	12
Vague	High	0.875	69.2307692307692	0.877971146071062	13
Vague	High	0.878048780487805	71.4285714285714	0.111770138901362	14
Vague	High	0.895081967213115	75	0.168759590355914	8
Vague	High	0.898395721925134	50	0.222188062359025	10
Vague	High	0.900735294117647	66.6666666666667	0.196762745821006	9
Vague	High	0.902654867256637	63.6363636363636	0.212450826903019	11
Vague	High	0.912621359223301	83.3333333333333	0.386768626932856	12
Vague	High	0.919148936170213	66.6666666666667	0.137926396897836	15
Vague	High	0.928571428571429	69.2307692307692	0.0536639412837364	13
Vague	High	0.941176470588235	69.2307692307692	0.323974738075653	13
Vague	High	0.944444444444445	66.6666666666667	0.0897036075829946	15
Vague	High	0.945578231292517	66.6666666666667	0.0861379587901251	12
Vague	High	0.955380577427821	70	0.191804683313615	10
Vague	High	0.956937799043062	40	0.634838863509866	10
Vague	High	0.957207207207207	80	0.7399337090481	15
Vague	High	1	74.0740740740741	1.37524247127231	54
Vague	High	1.09090909090909	84.6153846153846	0.173582412687721	13
Vague	High	1.14163090128755	53.8461538461538	0.245311916951815	13
Vague	High	1.33333333333333	86.6666666666667	2.11695098702863	15
Vague	High	1.48	57.1428571428571	0.127017059221718	14
Vague	High	1.94230769230769	75	0.029375485224076	12
Vague	High	2.06985294117647	83.3333333333333	0.195833179955276	12
Vague	High	2.16	64.2857142857143	0.14047538337137	14
Precise	Low	0	73.3490566037736	0.000978847587467826	848
Precise	Low	0.0327868852459016	35.7142857142857	0.00819672131147541	14
Precise	Low	0.0357142857142857	50	0.0357142857142857	14
Precise	Low	0.0376712328767123	80	0.00593168084783862	15
Precise	Low	0.040650406504065	60	0.016260162601626	15
Precise	Low	0.0429184549356223	53.3333333333333	0	15
Precise	Low	0.0446808510638298	69.2307692307692	0.0036852144841891	13
Precise	Low	0.0459016393442623	66.6666666666667	0.0115143756861779	6
Precise	Low	0.0476190476190476	80	0.00476190476190476	15
Precise	Low	0.047945205479452	86.6666666666667	0.0142579862977132	15
Precise	Low	0.0485436893203883	93.3333333333333	0.0296606841097465	15
Precise	Low	0.0513698630136986	86.6666666666667	0.0138405886449568	15
Precise	Low	0.053475935828877	38.4615384615385	0.00154371729729847	13
Precise	Low	0.0555555555555556	73.3333333333333	0.0848625128695526	15
Precise	Low	0.0559701492537313	53.3333333333333	0.00215429204921502	15
Precise	Low	0.0571428571428571	66.6666666666667	0.0824786098842323	15
Precise	Low	0.0577367205542725	33.3333333333333	0	15
Precise	Low	0.0588235294117647	26.6666666666667	0.0113205935135221	15
Precise	Low	0.0595744680851064	84.6153846153846	0.00650010736873169	13
Precise	Low	0.0649350649350649	80	0.00374902772201056	15
Precise	Low	0.0666666666666667	72.4137931034483	0.0110560944293299	29
Precise	Low	0.0691823899371069	80	0.0251572327044025	15
Precise	Low	0.0695187165775401	26.6666666666667	0.00771858648649232	15
Precise	Low	0.0698529411764706	80	0.00561590158695569	15
Precise	Low	0.0714285714285714	46.6666666666667	0.0824786098842323	15
Precise	Low	0.0754098360655738	50	0.026501323831655	14
Precise	Low	0.0755555555555556	86.6666666666667	0.0179620083747884	15
Precise	Low	0.0769230769230769	66.6666666666667	0.10591481821704	15
Precise	Low	0.0783582089552239	53.3333333333333	0.00430858409843005	15
Precise	Low	0.079646017699115	71.4285714285714	0.0357650609232512	14
Precise	Low	0.0813648293963255	73.3333333333333	0.00694422916289919	15
Precise	Low	0.0858208955223881	60	0.00776741044576915	15
Precise	Low	0.0869565217391304	46.6666666666667	0.125510928084701	15
Precise	Low	0.0884955752212389	57.1428571428571	0.0399048650692291	14
Precise	Low	0.0915492957746479	76.9230769230769	0.0121975408983724	13
Precise	Low	0.0943396226415094	80	0.00943396226415094	15
Precise	Low	0.0944206008583691	53.3333333333333	0.0247789815102844	15
Precise	Low	0.0968468468468468	80	0.119652336151081	15
Precise	Low	0.0970873786407767	86.6666666666667	0.0593213682194931	15
Precise	Low	0.0974025974025974	100	0.032683265953553	15
Precise	Low	0.0977777777777778	86.6666666666667	0.0495577146183044	15
Precise	Low	0.102325581395349	86.6666666666667	0.0309689679929274	15
Precise	Low	0.10427807486631	30.7692307692308	0.036498387218259	13
Precise	Low	0.104477611940299	93.3333333333333	0.0375613653496057	15
Precise	Low	0.105263157894737	60	0.151934281365691	15
Precise	Low	0.108949416342412	60	0.0221254502065266	15
Precise	Low	0.109826589595376	86.6666666666667	0.0133491391720145	15
Precise	Low	0.112676056338028	84.6153846153846	0.0146596197145502	13
Precise	Low	0.115473441108545	33.3333333333333	0	15
Precise	Low	0.115646258503401	78.5714285714286	0.0785510570326022	14
Precise	Low	0.116279069767442	86.6666666666667	0.0232558139534884	15
Precise	Low	0.117647058823529	26.6666666666667	0.0226411870270441	15
Precise	Low	0.124463519313305	60	0	15
Precise	Low	0.12987012987013	93.3333333333333	0.00374902772201056	15
Precise	Low	0.130434782608696	66.6666666666667	0.225919670552462	15
Precise	Low	0.130952380952381	66.6666666666667	0.0520431628912857	15
Precise	Low	0.132295719844358	93.3333333333333	0.00449299820381032	15
Precise	Low	0.132947976878613	73.3333333333333	0.0493873048862285	15
Precise	Low	0.138364779874214	80	0.0433840714603247	15
Precise	Low	0.138728323699422	86.6666666666667	0.020841336852393	15
Precise	Low	0.138888888888889	64.2857142857143	0.0824237734129115	42
Precise	Low	0.142857142857143	76.9230769230769	0.0472455591261534	13
Precise	Low	0.143540669856459	36.3636363636364	0.0352684918460861	11
Precise	Low	0.143712574850299	78.5714285714286	0.0158428222219437	14
Precise	Low	0.145631067961165	80	0.0540559646876701	15
Precise	Low	0.149253731343284	80	0.0172343363937202	15
Precise	Low	0.152380952380952	66.6666666666667	0.0935969713511465	15
Precise	Low	0.153094462540717	66.6666666666667	0.0188061976934732	15
Precise	Low	0.162698412698413	57.1428571428571	0.0127561518002552	14
Precise	Low	0.166666666666667	66.6666666666667	0.0930175433694397	30
Precise	Low	0.167464114832536	28.5714285714286	0.0680592928017603	7
Precise	Low	0.168918918918919	86.6666666666667	0.0840606198491961	15
Precise	Low	0.173228346456693	73.3333333333333	0.0957915359102082	15
Precise	Low	0.178571428571429	50	0.010309826235529	12
Precise	Low	0.178861788617886	60	0.0844902832960428	15
Precise	Low	0.183098591549296	63.6363636363636	0.155142832317918	11
Precise	Low	0.192307692307692	54.5454545454545	0.186816179439268	11
Precise	Low	0.193693693693694	100	0.111503547698077	5
Precise	Low	0.194174757281553	86.6666666666667	0.176635003870488	15
Precise	Low	0.198697068403909	60	0.0146881099440485	15
Precise	Low	0.2	61.5384615384615	0.0115470053837925	13
Precise	Low	0.204545454545455	80	0.0262431940540739	15
Precise	Low	0.205882352941176	80	0.0165781240912606	10
Precise	Low	0.207207207207207	80	0.102024789665821	15
Precise	Low	0.208955223880597	93.3333333333333	0.00861716819686007	15
Precise	Low	0.209580838323353	73.3333333333333	0.0119760479041916	15
Precise	Low	0.211538461538462	80	0.355292473347462	15
Precise	Low	0.213114754098361	57.1428571428571	0.108225695739554	14
Precise	Low	0.214285714285714	46.6666666666667	0.2587732246246	30
Precise	Low	0.218241042345277	66.6666666666667	0.0470154942336829	15
Precise	Low	0.222222222222222	78.5714285714286	0.0734930919740164	14
Precise	Low	0.22488038277512	46.1538461538462	0.0566805602676774	13
Precise	Low	0.239520958083832	73.3333333333333	0.0350866184256426	15
Precise	Low	0.247191011235955	71.4285714285714	0.143157414633831	14
Precise	Low	0.25	61.5384615384615	0.330718913883074	13
Precise	Low	0.257142857142857	70	0.0789135904346117	30
Precise	Low	0.26	100	0.23094010767585	5
Precise	Low	0.262222222222222	73.3333333333333	0.136842705051917	15
Precise	Low	0.26246719160105	66.6666666666667	0.0868260088812815	15
Precise	Low	0.265895953757225	93.3333333333333	0.115172594480759	15
Precise	Low	0.26865671641791	50	0.0394888255382775	14
Precise	Low	0.277777777777778	73.3333333333333	0.293972367896066	15
Precise	Low	0.285714285714286	71.4285714285714	0.0942612684391226	14
Precise	Low	0.290575916230366	85.7142857142857	0.0877256339273091	7
Precise	Low	0.291828793774319	86.6666666666667	0.0214302355925529	15
Precise	Low	0.294117647058824	55.1724137931034	0.400773596193305	29
Precise	Low	0.294871794871795	84.6153846153846	0.298013732848054	13
Precise	Low	0.298701298701299	86.6666666666667	0.0449883326641267	15
Precise	Low	0.304347826086957	92.8571428571429	0.239459589012439	14
Precise	Low	0.313432835820896	93.3333333333333	0.0455977681090133	15
Precise	Low	0.31578947368421	71.4285714285714	0.1392500690034	14
Precise	Low	0.325358851674641	55.5555555555556	0.12076009056578	9
Precise	Low	0.333333333333333	84.6153846153846	0.384900179459751	13
Precise	Low	0.334426229508197	42.8571428571429	0.0132506619158275	14
Precise	Low	0.334558823529412	66.6666666666667	0.0515143371494699	15
Precise	Low	0.334883720930233	86.6666666666667	0.0897083791720275	15
Precise	Low	0.336065573770492	46.6666666666667	0.271895677967146	15
Precise	Low	0.339285714285714	85.7142857142857	0.348252439912145	7
Precise	Low	0.350785340314136	86.6666666666667	0.031739150924037	15
Precise	Low	0.357142857142857	40	0.322089268058778	15
Precise	Low	0.366197183098592	76.9230769230769	0.382449048909226	13
Precise	Low	0.369942196531792	66.6666666666667	0.246349493369892	15
Precise	Low	0.370786516853933	50	0.23063377255941	14
Precise	Low	0.388059701492537	93.3333333333333	0.127522443959963	15
Precise	Low	0.398373983739837	60	0.0409205118442859	15
Precise	Low	0.4	80	0.0566946709513841	20
Precise	Low	0.409090909090909	86.6666666666667	0.131215970270369	15
Precise	Low	0.410714285714286	76.9230769230769	0.148690428533295	13
Precise	Low	0.411764705882353	26.6666666666667	0.724517984865413	15
Precise	Low	0.41747572815534	86.6666666666667	0.109411919122181	15
Precise	Low	0.42	73.3333333333333	0.3585154575933	15
Precise	Low	0.422632794457275	26.6666666666667	0.0666686223082709	15
Precise	Low	0.426966292134831	61.5384615384615	0.320372526502994	13
Precise	Low	0.428571428571429	46.6666666666667	0.475594865605671	15
Precise	Low	0.429184549356223	62.5	0	8
Precise	Low	0.44311377245509	80	0.0991797065772842	15
Precise	Low	0.444444444444444	73.3333333333333	0.242161052418926	15
Precise	Low	0.44468085106383	72.7272727272727	0.068394686248177	11
Precise	Low	0.446194225721785	73.3333333333333	0.0451819819201237	15
Precise	Low	0.455284552845528	60	0.0588144564070751	15
Precise	Low	0.46189376443418	26.6666666666667	0	15
Precise	Low	0.469178082191781	93.3333333333333	0.105795499946097	15
Precise	Low	0.470588235294118	53.5714285714286	0.849044513514156	28
Precise	Low	0.470720720720721	86.6666666666667	0.00981733996292947	15
Precise	Low	0.472222222222222	78.5714285714286	0.0859381263004274	14
Precise	Low	0.476190476190476	78.5714285714286	0.132667596157007	14
Precise	Low	0.478260869565217	42.8571428571429	0.0434782608695652	14
Precise	Low	0.478723404255319	69.2307692307692	0.0436559245291132	13
Precise	Low	0.485714285714286	73.3333333333333	0.164957219768465	15
Precise	Low	0.488888888888889	60	0.131624856621606	15
Precise	Low	0.489528795811518	58.3333333333333	0.0426415068861103	12
Precise	Low	0.5	68.1159420289855	0.382363851791187	69
Precise	Low	0.501154734411085	33.3333333333333	0.0666686223082709	12
Precise	Low	0.501639344262295	60	0.00757180680904428	15
Precise	Low	0.502222222222222	86.6666666666667	0.394204935108882	15
Precise	Low	0.509803921568628	26.6666666666667	0.674217142771391	15
Precise	Low	0.514450867052023	80	0.0561418199781636	15
Precise	Low	0.526315789473684	60	0.459836576213374	15
Precise	Low	0.5311004784689	60	0.12076009056578	5
Precise	Low	0.535433070866142	69.2307692307692	0.00400925257651431	13
Precise	Low	0.536585365853659	73.3333333333333	0.101544682900787	15
Precise	Low	0.549738219895288	76.9230769230769	0.0832361942177206	13
Precise	Low	0.551282051282051	73.3333333333333	0.130953448256791	15
Precise	Low	0.555147058823529	66.6666666666667	0.0265114064372352	15
Precise	Low	0.561797752808989	42.8571428571429	0.336015802507219	7
Precise	Low	0.563492063492063	85.7142857142857	0.196137751686625	14
Precise	Low	0.570422535211268	75	0.368380095458321	8
Precise	Low	0.570680628272251	85.7142857142857	0.183271003041188	7
Precise	Low	0.57089552238806	46.6666666666667	0.113994420272533	15
Precise	Low	0.576190476190476	78.5714285714286	0.0218217890235992	14
Precise	Low	0.579804560260586	60	0.0863653002186505	15
Precise	Low	0.584070796460177	71.4285714285714	0.245246132045151	14
Precise	Low	0.584269662921348	22.2222222222222	0.319649262821751	9
Precise	Low	0.596153846153846	80	0.0508798329050883	15
Precise	Low	0.6	66.6666666666667	0.314718316987777	15
Precise	Low	0.601941747572815	80	0.179633515681268	15
Precise	Low	0.604790419161677	66.6666666666667	0.0659589287100132	12
Precise	Low	0.616883116883117	100	0.0449883326641267	15
Precise	Low	0.617777777777778	80	0.0957706450897421	15
Precise	Low	0.61986301369863	93.3333333333333	0.12851975170317	15
Precise	Low	0.625	72.2222222222222	0.925649615198301	18
Precise	Low	0.626865671641791	93.3333333333333	0.0673022351167596	15
Precise	Low	0.627906976744186	86.6666666666667	0.0907870757950844	15
Precise	Low	0.631147540983607	57.1428571428571	0.0728540526009474	14
Precise	Low	0.633689839572192	42.8571428571429	0.0995787403718507	14
Precise	Low	0.638888888888889	78.5714285714286	0.649667531307028	14
Precise	Low	0.640425531914894	66.6666666666667	0.0543421638425263	12
Precise	Low	0.647058823529412	66.6666666666667	0.0339617805405662	15
Precise	Low	0.650717703349282	60	0.0288407357576158	10
Precise	Low	0.654088050314465	86.6666666666667	0.0408805031446541	15
Precise	Low	0.66	60	0.115470053837925	15
Precise	Low	0.665573770491803	36.3636363636364	0.319684741239305	11
Precise	Low	0.666666666666667	77.5510204081633	0.740444149156195	49
Precise	Low	0.67948717948718	88.8888888888889	0.239506944772685	9
Precise	Low	0.688524590163935	46.1538461538462	0.173491889250137	13
Precise	Low	0.688888888888889	80	0.187792022251743	15
Precise	Low	0.705882352941177	60	0.089854425391291	15
Precise	Low	0.710691823899371	80	0.0584375675671545	15
Precise	Low	0.711286089238845	72.7272727272727	0.17585954728612	11
Precise	Low	0.722222222222222	66.6666666666667	0.146986183948033	15
Precise	Low	0.727941176470588	60	0.165291326471445	15
Precise	Low	0.734513274336283	69.2307692307692	0.0510929441760731	13
Precise	Low	0.736526946107784	83.3333333333333	0.0863605095919519	6
Precise	Low	0.738095238095238	91.6666666666667	0.0382684554007657	12
Precise	Low	0.743190661478599	69.2307692307692	0.0350914377651587	13
Precise	Low	0.746268656716418	54.5454545454545	0	11
Precise	Low	0.763829787234042	58.3333333333333	0.133591495958255	12
Precise	Low	0.767441860465116	80	0.26418986786187	15
Precise	Low	0.770491803278688	50	0.185769847560505	8
Precise	Low	0.771986970684039	66.6666666666667	0.126379887313368	15
Precise	Low	0.777777777777778	60	0.216690407056446	15
Precise	Low	0.797665369649806	75	0.0112324955095258	12
Precise	Low	0.797752808988764	75	0.325842696629213	8
Precise	Low	0.808314087759815	33.3333333333333	0.305514008206073	12
Precise	Low	0.814285714285714	85.7142857142857	0.125657755447713	14
Precise	Low	0.821428571428571	50	0.0676060517357175	10
Precise	Low	0.823529411764706	71.4285714285714	0.342100535859648	28
Precise	Low	0.833333333333333	53.3333333333333	0.255555555555556	15
Precise	Low	0.844919786096257	42.8571428571429	0.110124511736745	14
Precise	Low	0.852112676056338	58.3333333333333	0.810685432741305	12
Precise	Low	0.853658536585366	73.3333333333333	0.0844902832960428	15
Precise	Low	0.863636363636364	66.6666666666667	0.0787295821622217	15
Precise	Low	0.869565217391304	66.6666666666667	0.225919670552462	12
Precise	Low	0.88013698630137	80	0.116555809684145	15
Precise	Low	0.884816753926701	66.6666666666667	0.302817467056905	9
Precise	Low	0.886178861788618	57.1428571428571	0.288627428370066	14
Precise	Low	0.889937106918239	80	0.189341952871037	15
Precise	Low	0.904761904761905	80	0.0549857399228215	15
Precise	Low	0.905405405405405	86.6666666666667	0.279944475655424	15
Precise	Low	0.909090909090909	66.6666666666667	0.0946211817939151	15
Precise	Low	0.91304347826087	92.8571428571429	0.0664141405066064	14
Precise	Low	0.941176470588235	73.3333333333333	0.323974738075653	15
Precise	Low	0.94485294117647	80	0.182235790167555	15
Precise	Low	0.946902654867257	70	0.399048650692292	10
Precise	Low	0.951219512195122	57.1428571428571	0.212629216758082	14
Precise	Low	0.957219251336898	42.8571428571429	0.0200683248648801	14
Precise	Low	0.961089494163424	76.9230769230769	0.146901116832869	13
Precise	Low	0.96742671009772	73.3333333333333	0.0216883652067733	15
Precise	Low	0.974025974025974	92.3076923076923	0.0194805194805195	13
Precise	Low	0.974358974358974	87.5	0.320598279205317	8
Precise	Low	0.980392156862745	30.7692307692308	0.353485419163136	13
Precise	Low	0.986394557823129	71.4285714285714	0.0340136054421769	14
Precise	Low	0.987124463519313	64.2857142857143	0.224260049966804	14
Precise	Low	0.988095238095238	100	0.0847696823810165	9
Precise	Low	0.988888888888889	57.1428571428571	0.186366601857913	14
Precise	Low	0.990697674418605	86.6666666666667	0.245808563008815	15
Precise	Low	0.991150442477876	61.5384615384615	0.111354490195734	13
Precise	Low	0.995708154506438	66.6666666666667	0.123894907551422	12
Precise	Low	1	83.8709677419355	1.12461833417523	31
Precise	High	0	70.3703703703704	0.0037385276555713	783
Precise	High	0.0361702127659574	69.2307692307692	0.0073704289683782	13
Precise	High	0.0384615384615385	76.9230769230769	0.0555144489605409	13
Precise	High	0.0392156862745098	20	0	15
Precise	High	0.0410958904109589	76.9230769230769	0.00395445389855908	13
Precise	High	0.0429184549356223	50	0	14
Precise	High	0.0442477876106195	83.3333333333333	0	12
Precise	High	0.046189376443418	21.4285714285714	0	14
Precise	High	0.0476190476190476	78.5714285714286	0.00274928699614108	14
Precise	High	0.0505836575875486	64.2857142857143	0.011887355888342	14
Precise	High	0.0513698630136986	80	0.0233111619368289	15
Precise	High	0.051948051948052	86.6666666666667	0.0112470831660317	15
Precise	High	0.0526315789473684	66.6666666666667	0.0911605688194146	15
Precise	High	0.0557377049180328	60	0.0218305839950144	15
Precise	High	0.0574468085106383	53.3333333333333	0.0122840482806303	15
Precise	High	0.0577367205542725	26.6666666666667	0	15
Precise	High	0.0588235294117647	48.2758620689655	0.0578228591100158	29
Precise	High	0.0608108108108108	66.6666666666667	0.0379778975073325	15
Precise	High	0.0641711229946524	33.3333333333333	0.0255063957598114	9
Precise	High	0.0649350649350649	73.3333333333333	0	15
Precise	High	0.0666666666666667	53.3333333333333	0.0231296222162904	15
Precise	High	0.0691823899371069	78.5714285714286	0.00628930817610063	14
Precise	High	0.0729613733905579	46.6666666666667	0.0123894907551422	15
Precise	High	0.0746268656716418	46.1538461538462	0.00215429204921502	13
Precise	High	0.0769230769230769	60	0.144337567297406	15
Precise	High	0.0776699029126214	92.8571428571429	0.0568880123988574	14
Precise	High	0.082089552238806	50	0.0107714602460751	14
Precise	High	0.0844444444444444	71.4285714285714	0.00678900102956421	14
Precise	High	0.0869565217391304	53.5714285714286	0.150613113701642	28
Precise	High	0.0883720930232558	73.3333333333333	0.0142095370386228	15
Precise	High	0.0884353741496599	71.4285714285714	0.0392755285163011	14
Precise	High	0.0884955752212389	66.6666666666667	0.00510929441760731	12
Precise	High	0.089041095890411	86.6666666666667	0.0790890779711816	15
Precise	High	0.0894308943089431	64.2857142857143	0.0844902832960428	14
Precise	High	0.0897435897435897	70	0.0824243654785723	10
Precise	High	0.0915492957746479	58.3333333333333	0.0107572199412109	12
Precise	High	0.0918032786885246	50	0.022317571428046	14
Precise	High	0.0985915492957746	61.5384615384615	0.0509449164652833	13
Precise	High	0.0990990990990991	80	0.115085462081452	15
Precise	High	0.1	100	0	5
Precise	High	0.10062893081761	64.2857142857143	0.0096070769286286	14
Precise	High	0.103896103896104	85.7142857142857	0.0224941663320633	14
Precise	High	0.10427807486631	46.1538461538462	0.0371455721643043	13
Precise	High	0.107296137339056	53.3333333333333	0	15
Precise	High	0.10952380952381	78.5714285714286	0.0219942959691286	14
Precise	High	0.111111111111111	68.9655172413793	0.0468206967556152	29
Precise	High	0.111627906976744	85.7142857142857	0.0117051696670864	14
Precise	High	0.117647058823529	20	0.215091276756919	15
Precise	High	0.119402985074627	86.6666666666667	0.0310696417830766	15
Precise	High	0.119718309859155	72.7272727272727	0.0347386117064524	11
Precise	High	0.120734908136483	46.1538461538462	0.0536187347193161	13
Precise	High	0.124401913875598	37.5	0.039840497597438	8
Precise	High	0.125	50	0.10309826235529	10
Precise	High	0.127167630057803	60	0.0289017341040462	15
Precise	High	0.1284046692607	75	0.00979226256195947	12
Precise	High	0.132295719844358	57.1428571428571	0.0312093629455667	14
Precise	High	0.132743362831858	66.6666666666667	0.0715301218465023	12
Precise	High	0.133333333333333	66.6666666666667	0.0320750149549792	15
Precise	High	0.134920634920635	57.1428571428571	0.0299596604574236	14
Precise	High	0.135922330097087	92.8571428571429	0.0624184515274625	14
Precise	High	0.138728323699422	80	0.061264404992619	15
Precise	High	0.138888888888889	66.6666666666667	0.0466612019994092	42
Precise	High	0.142857142857143	35.7142857142857	0.148690428533295	14
Precise	High	0.143322475570033	50	0.00752247907738927	14
Precise	High	0.143382352941176	78.5714285714286	0.0429271565885711	14
Precise	High	0.143540669856459	57.1428571428571	0.0610868197837498	7
Precise	High	0.149659863945578	57.1428571428571	0.150122969324584	14
Precise	High	0.153488372093023	86.6666666666667	0.00930232558139535	15
Precise	High	0.15473441108545	20	0.0666686223082709	15
Precise	High	0.155737704918033	45.4545454545455	0.0375620958602938	11
Precise	High	0.157894736842105	60	0.121547425092553	15
Precise	High	0.16	64.2857142857143	0	14
Precise	High	0.160714285714286	58.3333333333333	0.0472455591261534	12
Precise	High	0.164179104477612	46.1538461538462	0.0507974573548809	13
Precise	High	0.168918918918919	73.3333333333333	0.128404717807949	15
Precise	High	0.172248803827751	60	0.108159373736434	10
Precise	High	0.173652694610778	75	0.0333399063642516	8
Precise	High	0.184466019417476	85.7142857142857	0.0996427463970269	14
Precise	High	0.185667752442997	66.6666666666667	0.0367082334514158	15
Precise	High	0.188888888888889	60	0.0449050209369709	15
Precise	High	0.194225721784777	63.6363636363636	0.00843713977339716	11
Precise	High	0.194444444444444	73.3333333333333	0.0482758930976049	15
Precise	High	0.195945945945946	86.6666666666667	0.142605100164655	15
Precise	High	0.196428571428571	41.6666666666667	0.0371726071333238	12
Precise	High	0.2	73.3333333333333	0.0824786098842323	15
Precise	High	0.201298701298701	80	0.0149961108880422	15
Precise	High	0.205211726384365	53.8461538461538	0.00940309884673658	13
Precise	High	0.208955223880597	86.2068965517241	0.011006357819417	29
Precise	High	0.209580838323353	69.2307692307692	0.0419161676646706	13
Precise	High	0.213114754098361	53.3333333333333	0.177889626345989	15
Precise	High	0.213333333333333	66.6666666666667	0.132068070738699	15
Precise	High	0.214285714285714	46.6666666666667	0.371153744479045	15
Precise	High	0.217948717948718	81.8181818181818	0.266880256341812	11
Precise	High	0.222222222222222	60	0.28508896885816	15
Precise	High	0.223300970873786	78.5714285714286	0.0862931496826756	14
Precise	High	0.224264705882353	73.3333333333333	0.012911340383398	15
Precise	High	0.22488038277512	60	0.118463334001339	10
Precise	High	0.225130890052356	76.9230769230769	0.0759162303664921	13
Precise	High	0.25	71.7948717948718	0.143243598524195	39
Precise	High	0.254335260115607	80	0.10926741332376	15
Precise	High	0.257142857142857	80	0.0918442929618377	15
Precise	High	0.260869565217391	50	0.214473167926793	14
Precise	High	0.275590551181102	76.9230769230769	0.208481133978743	13
Precise	High	0.276422764227642	46.1538461538462	0.123388102307124	13
Precise	High	0.276729559748428	78.5714285714286	0.197688473528323	14
Precise	High	0.285714285714286	28.5714285714286	0.0824786098842323	14
Precise	High	0.286036036036036	80	0.162791779047615	15
Precise	High	0.28755364806867	35.7142857142857	0.123894907551422	14
Precise	High	0.303370786516854	70	0.201099531964926	10
Precise	High	0.304347826086957	82.1428571428571	0.502043712338805	28
Precise	High	0.313432835820896	84.6153846153846	0.176809508894695	13
Precise	High	0.31578947368421	81.8181818181818	0.278500138006799	11
Precise	High	0.323943661971831	75	0.309325190798669	12
Precise	High	0.326923076923077	64.2857142857143	0.0999260081289737	14
Precise	High	0.333333333333333	64.2857142857143	0.394144382477644	14
Precise	High	0.34	79.3103448275862	0.413006911196858	29
Precise	High	0.340314136125654	70	0.0499444608071699	10
Precise	High	0.346666666666667	50	0.281688033377615	12
Precise	High	0.349282296650718	27.2727272727273	0.108159373736434	11
Precise	High	0.353293413173653	58.3333333333333	0.0810044865776568	12
Precise	High	0.357142857142857	33.3333333333333	0.322089268058778	15
Precise	High	0.361940298507463	57.1428571428571	0.17633640396465	14
Precise	High	0.362790697674419	78.5714285714286	0.0554900160253435	14
Precise	High	0.369942196531792	71.4285714285714	0.17043039990363	14
Precise	High	0.375	85.7142857142857	0.649519052838329	7
Precise	High	0.38150289017341	73.3333333333333	0.188460582507527	15
Precise	High	0.387755102040816	76.9230769230769	0.187332331540344	13
Precise	High	0.392670157068063	73.3333333333333	0.142976039836873	15
Precise	High	0.392857142857143	50	0.348252439912145	8
Precise	High	0.393258426966292	62.5	0.126290002247845	8
Precise	High	0.397872340425532	69.2307692307692	0.0814924170306619	13
Precise	High	0.4	80	0.0934049773615859	20
Precise	High	0.411764705882353	20	0.630202301176008	15
Precise	High	0.414634146341463	71.4285714285714	0.0691455329115072	14
Precise	High	0.417910447761194	100	0.0971105537111599	13
Precise	High	0.428571428571429	76.9230769230769	0.0329914439536929	13
Precise	High	0.431870669745958	16.6666666666667	0.126670382385715	12
Precise	High	0.436065573770492	57.1428571428571	0.183645585235366	14
Precise	High	0.444444444444444	64.2857142857143	0.561999663166427	14
Precise	High	0.448717948717949	72.7272727272727	0.196255769285556	11
Precise	High	0.452205882352941	78.5714285714286	0.0744731108050907	14
Precise	High	0.454545454545455	85.7142857142857	0.114391430837436	14
Precise	High	0.46189376443418	21.4285714285714	0	14
Precise	High	0.470588235294118	50	0.849044513514156	14
Precise	High	0.475728155339806	78.5714285714286	0.00970873786407768	14
Precise	High	0.476595744680851	69.2307692307692	0.0579307173238642	13
Precise	High	0.478827361563518	66.6666666666667	0.159609120521173	15
